date,temp_mean_all,surface_temp_mean_all,soil_temp_10_mean_all,soil_temp_20_mean_all,soil_temp_50_mean_all,relhum_mean_all,abshum_mean_all,dew_point_temp_mean_all,windspeed_mean,windspeed_az_mean,windspeed_el_mean,winddirection_mean,winddirection_az_mean_angle,winddirection_el_mean_angle,precipitation_sum_all,pressure_mean_all,pressure_reduced_mean_all,global_radiation_short_wave_mean,global_radiation_long_wave_mean,reflex_radiation_short_wave_mean,reflex_radiation_long_wave_mean,albedo_mean_all,net_solar_rad_mean,net_far_infrared_rad_mean,sky_temp_mean,ground_temp_mean,total_net_rad_mean,precipitation_sum_730,precipitation_sum_550,wind_u_mean,wind_v_mean,rgs_roof_global_radiation_short_wave_mean,rgs_roof_diffuse_radiation_short_wave_mean,rgs_roof_diffuse_radiation_short_wave_corrected_mean,rgs_roof_global_radiation_long_wave_mean,rgs_roof_direct_radiation_mean,rgs_roof_direct_rad_perpendicular_mean,rgs_roof_sunshine_duration_sum
2019-09-28,14.316666666666666,13.95138888888889,14.99513888888889,15.190277777777778,15.431944444444444,84.27708333333334,10.323823643274771,11.723611111111111,2.504861111111111,2.2562499999999996,0.8381944444444445,246.64146645475566,245.65057350358748,27.98590836022149,4.1,995.8958333333334,1011.0131944444444,68.31944444444444,361.0276813340157,11.083333333333334,385.0137924451268,0.1620323699314591,121.3,-23.98611111111111,9.272630363930752,13.896497686009715,33.24999999999999,3.9,3.9,2.299567232321012,0.9931363098750698,,,,,,,
2019-09-29,14.421527777777776,13.692361111111111,14.511111111111111,14.762500000000001,15.284027777777778,86.9125,10.752597825415735,12.296527777777778,2.1416666666666666,1.9569444444444446,0.7333333333333333,227.27830998944256,227.22786256385032,23.91412909752362,32.6,986.9833333333333,1001.9652777777778,29.770833333333332,374.69270141560287,4.520833333333333,385.1857569711584,0.15699338335272814,55.08695652173913,-10.493055555555555,11.936033626250824,13.936571074005306,14.756944444444445,37.4,37.4,1.5733921579635524,1.4529876903710874,,,,,,,
2019-09-30,12.972916666666666,12.433333333333334,14.518055555555556,14.702083333333333,15.14236111111111,91.67777777777778,10.366002610535512,11.708333333333334,2.7680555555555557,2.6875,0.5805555555555555,262.0516713594848,263.9130808440775,21.08832844463627,11.6,992.7284722222222,1007.8756944444444,45.9375,362.0877698228125,7.319444444444445,379.7752698228125,0.15689660488159057,76.97297297297297,-17.6875,9.46741214766063,12.916536863826844,20.930555555555557,10.5,10.3,2.7414633364742236,0.3827666827319133,,,,,,,
2019-10-01,14.54027777777778,14.129861111111111,14.479166666666666,14.536805555555556,14.983333333333333,90.84652777777778,11.309076210119365,13.108333333333333,1.7930555555555554,1.6472222222222221,0.6361111111111111,236.08279628732797,237.3590770934395,22.9758473457043,13.9,986.626388888889,1001.5965277777777,46.083333333333336,371.1108039686692,7.055555555555555,387.11774841311365,0.1478376367403538,85.80882352941177,-16.006944444444443,11.248622342526337,14.287976666827014,23.02083333333333,14.9,15.1,1.487957790048399,1.0005147876682914,,,,,,,
2019-10-02,9.765277777777778,10.243055555555555,13.93888888888889,14.335416666666667,14.94652777777778,85.78125,7.903485940911612,7.3895833333333325,2.1715277777777775,2.134027777777778,0.4701388888888889,291.72476956264666,289.39713834929773,20.8825755188398,6.0,994.4833333333333,1009.8298611111111,93.59027777777777,320.70226336209305,16.458333333333332,364.40365225098196,0.17225963399145264,168.0735294117647,-43.701388888888886,0.8374365659896716,9.943208082176353,33.43055555555556,1.3,1.3,2.0172898911187263,-0.8037875246921221,,,,,,,
2019-10-03,9.727777777777778,10.311805555555557,12.666666666666666,13.181944444444445,14.594444444444443,90.77361111111111,8.355051770449675,8.317361111111111,1.8944444444444446,1.8270833333333334,0.5062500000000001,254.6288300503216,253.75644200343083,18.41015271079477,0.0,1001.4611111111111,1016.9215277777779,89.67361111111111,329.7095544152,14.270833333333334,365.5428877485333,0.15814467341817445,160.81159420289856,-35.833333333333336,2.9245533186939188,10.15960144925431,39.56944444444444,0.0,0.0,1.8266780913422598,0.5021622284646852,,,,,,,
2019-10-04,10.159027777777778,9.665277777777778,12.134027777777778,12.73263888888889,14.263194444444444,90.03472222222223,8.576939967404838,8.647222222222222,1.7916666666666667,1.6916666666666667,0.5347222222222222,256.60967353954925,260.39867532323683,20.970257410439153,4.5,991.0229166666666,1006.2951388888889,25.666666666666668,353.22316032627225,3.4583333333333335,365.49399365960556,0.14776005364905337,49.89705882352941,-12.270833333333334,7.747349786056805,10.184494311394266,9.937500000000002,4.7,4.7,1.742960193155447,0.414920726790035,,,,,,,
2019-10-05,8.90763888888889,9.079166666666667,12.352083333333333,12.756250000000001,13.971527777777778,87.17291666666667,7.582515724037545,6.847222222222222,1.1590277777777778,1.1645833333333333,0.27708333333333335,43.01271286592475,25.692326924073058,8.576805768317255,0.2,999.8743055555556,1015.3562499999999,68.09027777777777,330.10671682428386,10.020833333333334,360.4122723798394,0.15239414646593713,124.65217391304348,-30.305555555555557,2.958193319184515,9.149350401944922,27.76388888888889,0.0,0.0,-0.7906431040472124,-0.8474838474467126,,,,,,,
2019-10-06,8.134722222222223,7.896527777777777,10.953472222222222,11.78125,13.713888888888889,87.41180555555555,7.247036658192278,6.140277777777778,1.8993055555555556,2.004861111111111,0.42847222222222225,82.7196425492533,79.43444848275132,11.1323187374488,8.4,998.8493055555555,1014.3527777777776,35.4375,338.1410823969872,5.1875,355.42580461920943,0.15800912426208927,68.17910447761194,-17.28472222222222,4.687531304823945,8.21041103103342,12.965277777777779,8.5,8.5,-1.8839932506524537,-0.24068864713608473,,,,,,,
2019-10-07,9.588888888888889,10.054861111111112,11.27986111111111,11.661805555555555,13.303472222222222,87.04027777777777,7.93261086334557,7.540277777777778,1.2201388888888889,1.207638888888889,0.4048611111111111,126.61783898354439,120.24225485333723,12.408010066062479,0.1,1001.3291666666667,1016.7923611111112,60.02777777777778,342.3927540739109,7.993055555555555,365.57330962946645,0.14728510577695955,110.34782608695652,-23.180555555555557,5.544337548344773,10.182272273215704,28.854166666666668,5.3,4.9,-0.9793222754023033,0.7277821027477025,,,,,,,
2019-10-08,12.48263888888889,12.325694444444444,12.461111111111112,12.485416666666667,13.208333333333334,91.85972222222222,10.07660783727686,11.24861111111111,1.8541666666666667,1.723611111111111,0.6076388888888888,248.3026657942572,247.6001071781633,22.268693214797313,9.3,992.9041666666667,1008.0812500000001,46.5625,360.4159143737594,6.020833333333333,377.13119215153716,0.13144087530418325,86.45714285714286,-16.71527777777778,9.133045102866134,12.408271062884634,23.82638888888889,4.0,4.4,1.7227985387242215,0.6854919567343334,,,,,,,
2019-10-09,11.8,11.40625,12.358333333333333,12.645833333333334,13.327777777777778,83.2201388888889,8.737860165329721,9.079166666666667,2.4458333333333333,2.2222222222222223,0.7979166666666667,251.17012047598251,249.77206733527566,27.431185760199973,0.5,991.845138888889,1007.0395833333334,57.354166666666664,337.51285275502255,9.680555555555555,370.74201942168924,0.17078372097231623,106.5223880597015,-33.229166666666664,4.532949586687426,11.195430970807386,14.444444444444445,0.8,0.8,2.3149349530759045,0.7894155163612536,,,,,,,
2019-10-10,11.602083333333333,11.461805555555555,11.8625,12.230555555555556,13.277083333333334,78.30902777777777,8.061649768069408,7.890277777777778,2.5868055555555554,2.3805555555555555,0.7743055555555556,258.7353384854671,256.9949749016572,27.793022802253468,0.4,996.7006944444444,1011.9812499999999,81.5625,333.60221744963184,13.26388888888889,368.90777300518744,0.1567767555327261,150.80597014925374,-35.30555555555556,3.6993886717761018,10.831965069165905,32.99305555555556,0.4,0.1,2.5369715905974086,0.5053099353414104,,,,,,,
2019-10-11,14.20138888888889,13.78125,12.243055555555555,12.380555555555555,13.177777777777777,74.14861111111111,9.055556873834457,9.715972222222222,2.4986111111111113,2.247916666666667,0.8701388888888889,228.7713777962916,228.33637507374854,26.999661303147903,0.3,997.4111111111112,1012.5659722222222,48.770833333333336,361.80342084002416,6.840277777777778,381.10203195113525,0.15705442840473602,79.2948717948718,-19.29861111111111,9.432211147427681,13.15970701716961,22.631944444444443,0.0,0.3,1.879169850413131,1.6467477517416544,,,,,,,
2019-10-12,16.24652777777778,16.06527777777778,13.545833333333333,13.286111111111111,13.285416666666666,74.60069444444444,10.278014907608652,11.752777777777778,2.0340277777777778,1.8506944444444444,0.6888888888888889,227.4316963123516,230.15575789903323,21.51261854812468,0.0,994.8361111111111,1009.8409722222223,87.09722222222223,356.983421963853,13.625,390.74731085274186,0.15966143550129494,150.09722222222223,-33.763888888888886,8.384543165383855,14.947408024278628,39.708333333333336,0.0,0.0,1.4980033372975727,1.3759560320798552,,,,,,,
2019-10-13,19.109722222222224,18.193055555555556,14.783333333333335,14.275694444444444,13.59236111111111,76.13333333333334,12.355744292574558,14.728472222222223,1.6715277777777777,1.5569444444444445,0.6000000000000001,217.30348855585686,219.63189924645846,20.874241923989853,0.0,994.3312500000001,1009.1798611111111,71.23611111111111,371.9777900217072,11.215277777777779,403.40140113281836,0.15911408863518703,130.36764705882354,-31.42361111111111,11.392980705752628,17.236439767341523,28.59722222222222,0.0,0.0,1.0130074006589607,1.3295943434344522,,,,,,,
2019-10-14,17.311111111111114,16.488194444444446,15.469444444444443,15.021527777777777,14.00138888888889,77.45416666666667,11.299740976724712,13.227777777777778,1.1729166666666666,1.1979166666666667,0.29930555555555555,228.31560995409086,288.35645491154935,10.053697389392761,0.0,995.9847222222221,1010.9562500000001,99.28472222222223,355.49360988630855,15.1875,394.13944321964186,0.16234646893465726,180.91176470588235,-38.645833333333336,8.173875935517287,15.505473700578698,45.451388888888886,0.0,0.0,0.8759569134151449,0.7800211489342174,,,,,,,
2019-10-15,15.561805555555557,14.802083333333334,14.6875,14.672222222222224,14.290972222222223,82.49791666666667,10.839342244691554,12.52986111111111,1.2069444444444446,1.2069444444444446,0.3451388888888889,250.01407040089276,255.4779065450398,10.962203145576382,7.8,991.7965277777779,1006.7902777777776,51.68055555555556,360.81061697402225,7.513888888888889,387.2411725295778,0.1451174654120632,106.83870967741936,-26.430555555555557,9.206801393499585,14.283080249861902,17.73611111111111,8.1,8.1,1.1342581270609862,0.4125207790783551,,,,,,,
2019-10-16,12.779166666666667,13.148611111111112,14.152777777777779,14.256250000000001,14.273611111111112,88.47361111111111,9.860951581428736,10.93611111111111,1.6090277777777777,1.4826388888888888,0.59375,231.78527775647126,233.40551350942127,22.079516366552348,1.5,994.2944444444444,1009.46875,73.49305555555556,358.281559492118,12.01388888888889,379.7329483810069,0.16738444704654726,139.69230769230768,-21.45138888888889,8.667489323117133,12.902937967927583,40.02777777777777,1.6,1.4,1.26420985254903,0.9953611597698865,,,,,,,
2019-10-17,13.658333333333333,13.360416666666667,14.175,14.172916666666667,14.231250000000001,92.34652777777778,10.885933119217414,12.502777777777778,1.24375,1.1583333333333334,0.49236111111111114,226.61810055963514,232.97571010153456,18.068383918014195,1.8,994.7347222222221,1009.873611111111,38.6875,373.95408469893783,5.451388888888889,384.4818624767156,0.14854612038048956,81.46774193548387,-10.527777777777779,11.810331848533671,13.802454240354399,22.708333333333332,1.4,1.6,0.9039471713070778,0.8542795643031221,,,,,,,
2019-10-18,12.37638888888889,11.466666666666667,13.256250000000001,13.70138888888889,14.17013888888889,81.20347222222222,8.86737137120971,9.229166666666666,1.6430555555555555,1.4972222222222222,0.6277777777777778,217.86325587552477,221.28872200793987,20.477581112507604,3.3,992.2527777777777,1007.4236111111111,64.23611111111111,320.7764205401332,11.770833333333334,369.04030942902205,0.1763514580442698,125.96825396825396,-48.263888888888886,1.0103212938506059,10.854366930939742,4.201388888888888,3.3,3.3,1.0084730442922474,1.2971559958531982,,,,,,,
2019-10-19,11.728472222222223,10.886805555555556,12.100000000000001,12.595833333333333,13.879861111111111,87.75902777777777,9.206697138737816,9.79861111111111,1.1472222222222221,1.0645833333333334,0.4395833333333333,219.401130001134,225.07129974467367,14.796124262573363,6.7,991.0645833333333,1006.2548611111112,31.86111111111111,348.2869428883497,4.888888888888889,369.98833177723856,0.163816926001066,67.93442622950819,-21.70138888888889,6.70888609734612,11.04573337057798,5.270833333333334,6.8,6.8,0.7281944334359437,0.8864827659201271,,,,,,,
2019-10-20,11.186805555555557,10.909027777777778,12.3125,12.661805555555555,13.622222222222222,97.93819444444445,9.905546476977747,10.942361111111111,0.9270833333333334,0.9354166666666666,0.20972222222222223,76.88979824942528,64.11475511537465,5.695357090820761,13.3,993.3236111111112,1008.5729166666666,8.38888888888889,365.63342232157515,-0.6041666666666666,371.36258898824184,0.09404241450765617,21.5,-5.729166666666667,10.211971042165606,11.325504841026639,3.263888888888889,13.2,13.2,-0.9029194584553263,-0.21028542148038876,,,,,,,
2019-10-21,13.256250000000001,12.768055555555556,13.003472222222221,13.011805555555556,13.491666666666667,84.67222222222222,9.70096991180753,10.630555555555555,1.1458333333333333,1.0965277777777778,0.36944444444444446,191.07874464632272,203.0453625061809,11.376165802596972,0.0,1000.8916666666667,1016.1423611111111,68.46527777777777,347.3153782824855,10.04861111111111,377.6764893935966,0.14810840814001186,114.01333333333334,-30.36111111111111,6.49239264464718,12.486063225078489,28.055555555555554,0.0,0.0,0.22018094696593418,1.1244796033592437,,,,,,,
2019-10-22,11.054166666666667,10.470833333333333,12.207638888888889,12.635416666666666,13.484027777777778,86.40625,8.649282274352275,8.896527777777777,0.96875,0.9284722222222221,0.3138888888888889,213.62985561141286,222.61011998238038,9.178250148829633,0.1,1008.1590277777777,1023.6430555555556,34.34722222222222,344.0952934492577,3.8333333333333335,366.33140456036887,0.13266717071933862,63.75,-22.23611111111111,5.8245134202562845,10.320726066833167,8.277777777777779,0.1,0.1,0.5365184450144876,0.8066129931133247,,,,,,,
2019-10-23,11.925694444444444,11.371527777777779,12.528472222222222,12.652777777777779,13.338888888888889,89.71944444444445,9.461895035771704,10.245138888888889,0.9520833333333333,1.0041666666666667,0.19027777777777777,69.31990707353103,57.751715449134885,4.752962388560598,0.0,1000.2548611111112,1015.5701388888889,81.04166666666667,334.0997982278745,12.444444444444445,370.1831315612078,0.16770144167912565,165.91803278688525,-36.083333333333336,3.8564835330202447,11.019395330386333,32.513888888888886,0.0,0.0,-0.8907375451904551,-0.3362280464196779,,,,,,,
2019-10-24,14.45138888888889,13.385416666666666,12.489583333333334,12.646527777777777,13.289583333333333,80.02013888888888,9.744463374940098,10.835416666666667,1.1777777777777778,1.1111111111111112,0.42847222222222225,215.85833026369718,220.88830451573486,14.596052027663992,0.0,993.6826388888888,1008.7708333333334,72.97916666666667,335.2707554406833,11.930555555555555,378.23603321846105,0.1684934060332482,151.76666666666668,-42.96527777777778,4.079694869957008,12.54120114999306,18.083333333333336,0.0,0.0,0.6899222935284408,0.9545510582046497,,,,,,,
2019-10-25,14.219444444444443,13.73125,12.911805555555555,13.022916666666667,13.304861111111112,72.53680555555555,8.810630553179926,9.332638888888889,1.8708333333333331,1.729861111111111,0.6611111111111111,236.88219280576166,239.0076889207473,22.50036820182848,0.0,1002.4923611111111,1017.7236111111112,79.79861111111111,333.1516888133141,13.381944444444445,378.13085547998077,0.17744890151165124,153.078125,-44.979166666666664,3.5988614958345284,12.599673767656615,21.4375,0.0,0.0,1.5669144955645804,1.0221527893131763,,,,,,,
2019-10-26,16.429861111111112,15.585416666666667,12.894444444444444,12.953472222222222,13.333333333333334,67.38194444444444,9.337777006040387,10.321527777777778,2.111111111111111,1.9097222222222223,0.7902777777777777,216.7954501043462,217.7882213578183,24.523217538080186,0.0,999.1500000000001,1014.2166666666667,82.25,329.65202878093845,14.840277777777779,385.7214732253829,0.1828532505540254,159.65079365079364,-56.06944444444444,2.911480340899438,14.013920284783085,11.340277777777777,3.6,3.4,1.2644711322653757,1.690533312042182,,,,,,,
2019-10-27,9.78125,8.75138888888889,12.421527777777778,12.890972222222222,13.399305555555555,84.77222222222223,7.84925507096333,7.222222222222222,1.8590277777777777,1.8166666666666669,0.44305555555555554,253.2175525405574,253.79632333800305,15.773902634444667,3.7,1003.9222222222221,1019.4159722222222,44.416666666666664,327.0272330450617,7.520833333333333,358.2702886006172,0.16644860328538708,80.35714285714286,-31.243055555555557,1.9842491112190102,8.668306341633949,5.652777777777779,0.1,0.3,1.7798480618164165,0.5367729085914529,,,,,,,
2019-10-28,6.276388888888889,4.988888888888889,9.539583333333333,10.659722222222221,13.013194444444444,88.27708333333334,6.466874671609599,4.381944444444445,0.8097222222222222,0.8215277777777777,0.14444444444444446,234.55556972468756,241.92615720253747,4.31630578721374,0.0,1007.7631944444444,1023.5124999999999,69.95833333333333,289.5683939857159,11.1875,338.7281162079381,0.1752084729226698,150.28813559322035,-49.15972222222222,-5.982007248570021,4.742057256444076,9.61111111111111,0.0,0.0,0.6596631594629507,0.4695685181183375,,,,,,,
2019-10-29,5.754166666666666,4.668055555555556,9.247222222222222,10.184027777777779,12.431249999999999,86.85416666666667,6.117873179246427,3.577777777777778,0.9715277777777778,1.0131944444444445,0.19374999999999998,80.18588754814024,56.777124420555936,5.018214328301307,0.0,1009.5694444444445,1025.3708333333334,80.27777777777777,285.7712494143562,14.0,336.2087494143562,0.18753279187084065,168.1864406779661,-50.4375,-6.815104085052891,4.24123393604808,15.84027777777778,0.0,0.0,-0.9573103863613778,-0.16559905542742973,,,,,,,
2019-10-30,2.8375000000000004,1.2534722222222223,7.158333333333333,8.631250000000001,11.886111111111111,87.86388888888888,5.132335764292528,0.9333333333333333,1.0638888888888889,1.1284722222222223,0.2111111111111111,75.95927630088387,63.8236490381883,5.216724948950597,0.0,1011.8125,1027.8208333333334,58.833333333333336,261.2515788805019,7.319444444444445,321.6057455471685,0.18102175547436683,136.74137931034483,-60.354166666666664,-12.672555375786871,1.1710386710397631,-8.840277777777779,0.0,0.0,-1.0321036467127958,-0.258111662548175,,,,,,,
2019-10-31,2.011111111111111,-0.15347222222222223,5.895138888888889,7.38611111111111,11.136111111111111,85.21319444444445,4.645918383322837,-0.5006944444444444,0.9097222222222222,0.9750000000000001,0.14583333333333334,100.97886084527704,85.08233516061097,3.6685890051280254,0.0,1007.3652777777778,1023.3541666666666,74.28472222222223,251.63800228493923,9.659722222222221,315.4643911738281,0.19379898631649706,172.859649122807,-63.826388888888886,-15.077102390484507,-0.20304776116140666,0.7986111111111107,0.0,0.0,-0.8930720450814918,0.17325369808145516,,,,,,,
2019-11-01,6.620138888888889,5.439583333333333,6.175000000000001,7.097222222222222,10.458333333333334,89.30347222222223,6.913991075555284,5.032638888888889,1.2645833333333334,1.1680555555555554,0.4972222222222222,186.88316834987066,188.47751562408047,17.681508033807784,2.2,992.0722222222222,1007.5576388888888,20.208333333333332,330.294477531244,0.7638888888888888,343.9472553090218,0.13729922561930466,39.986666666666665,-13.652777777777779,2.766232249278913,5.814476514749531,5.791666666666667,8.6,8.6,0.151554234407638,1.255468964561673,,,,,,,
2019-11-02,13.028472222222222,12.265277777777778,10.057638888888889,9.734027777777778,10.390972222222222,82.24722222222222,9.345675664078716,10.0125,1.9881944444444446,1.8118055555555554,0.7215277777777778,224.46566825811198,223.91366615912946,23.981356754516476,6.5,975.8180555555555,990.7069444444444,41.229166666666664,354.74326715949775,7.118055555555555,374.36132271505335,0.17188403439950237,90.14035087719299,-19.618055555555557,8.004326516767854,11.886774708442918,14.493055555555555,1.2,1.1,1.3926939385941466,1.4189153400830075,,,,,,,
2019-11-03,11.640277777777778,11.106944444444444,10.389583333333333,10.36111111111111,10.821527777777778,83.86388888888888,8.712092230127498,9.009722222222223,1.1694444444444445,1.09375,0.4791666666666667,219.4285343739779,225.1231223394138,18.434060239532204,1.3,971.0340277777777,985.9208333333333,51.84722222222222,347.58165332948016,8.194444444444445,369.13026444059125,0.1627389712999169,117.53571428571429,-21.54861111111111,6.614199908940496,10.873535668410277,22.104166666666668,3.7,3.7,0.7427320244352784,0.9032992021031838,,,,,,,
2019-11-04,9.834722222222222,9.132638888888888,10.516666666666667,10.705555555555556,11.113194444444444,90.74583333333334,8.401510790742835,8.406944444444443,1.1881944444444443,1.1222222222222222,0.44652777777777775,215.7108257602583,217.32244690138452,15.964994383625326,5.4,974.15625,989.186111111111,39.19444444444444,336.8512947905622,6.1875,360.4485170127844,0.1622064098066396,86.6896551724138,-23.59722222222222,4.340924443920957,9.184677132366707,9.409722222222221,4.8,4.9,0.6935427287272703,0.9647821107577471,,,,,,,
2019-11-05,8.004861111111111,7.180555555555555,9.696527777777778,10.159722222222221,11.2,94.62847222222223,7.818098946081232,7.2562500000000005,0.9590277777777777,0.9187500000000001,0.2951388888888889,228.17833010955633,228.43213155026973,11.50605313403505,3.9,981.1229166666667,996.3611111111111,25.9375,331.44064309694517,3.4027777777777777,351.8642542080563,0.1561141645308835,63.163636363636364,-20.42361111111111,3.2353316102900043,7.490355192037315,2.111111111111112,4.4,3.9,0.7146903790472805,0.6394935032090922,,,,,,,
2019-11-06,7.06875,6.4944444444444445,9.109722222222222,9.669444444444444,11.047916666666667,96.56944444444444,7.525795556060477,6.617361111111111,1.0104166666666667,1.025,0.2013888888888889,252.78623993691636,257.55873893677597,6.300722841499351,6.7,986.5159722222221,1001.8861111111112,18.71527777777778,333.2082064667304,1.7222222222222223,348.74292868895265,0.1477515004865634,47.714285714285715,-15.534722222222221,3.5932482684629345,6.858340490394216,1.4583333333333333,3.3,3.8,0.9651573940278042,0.29902014151430656,,,,,,,
2019-11-07,7.140972222222222,6.204861111111111,8.5,9.147916666666667,10.839583333333334,89.77708333333334,7.002086154368213,5.5881944444444445,1.2368055555555555,1.1506944444444445,0.44999999999999996,194.99264411204825,206.98727146472413,15.97352541581103,1.1,984.3576388888889,999.6902777777777,33.90277777777778,314.7686461825959,5.888888888888889,345.8867017381515,0.17759962160063564,78.32142857142857,-31.118055555555557,-0.3655191366087627,6.2830356794533095,-3.104166666666666,1.1,1.1,0.3199554541329899,1.1947035153642256,,,,,,,
2019-11-08,5.195138888888889,3.2340277777777775,7.229166666666667,8.225694444444445,10.555555555555555,88.58888888888889,6.050471484171947,3.415277777777778,0.7111111111111111,0.7159722222222222,0.15625,184.8977371795634,184.5159906126158,3.484678670298757,0.0,990.7673611111111,1006.3104166666667,45.77777777777778,279.31531670479717,6.791666666666667,330.41948337146385,0.17188300348924077,109.83636363636364,-51.104166666666664,-8.289668458054619,3.0642084253137005,-12.118055555555557,0.5,0.0,0.06071294132723059,0.7085146089538841,,,,,,,
2019-11-09,3.836111111111111,1.8722222222222225,6.322222222222222,7.438888888888889,10.145833333333334,95.26388888888889,5.989811227871356,3.1902777777777778,1.0541666666666667,0.9888888888888889,0.34861111111111115,210.28875995355733,213.5488270713176,10.114719834177459,0.9,992.7034722222221,1008.3493055555555,17.520833333333332,290.23978341982576,0.4444444444444444,326.29533897538136,0.14564136162153016,50.824561403508774,-36.05555555555556,-5.984063868417507,2.2236827288562395,-18.979166666666668,0.4,0.9,0.5316776412711053,0.9102671294095515,,,,,,,
2019-11-10,2.3902777777777775,-0.64375,4.995138888888889,6.316666666666666,9.64375,90.50902777777777,5.112220840863639,0.8743055555555556,0.7013888888888888,0.7215277777777778,0.09305555555555556,179.34168365869579,174.82889931383795,1.861773429413489,0.0,996.9354166666667,1012.7416666666666,54.583333333333336,255.10182181930452,5.847222222222222,314.40737737486006,0.18079002744262282,138.61111111111111,-59.30555555555556,-14.176925795829542,-0.3658465553082466,-10.569444444444446,0.0,0.0,-0.008058632098166912,0.7013425923936863,,,,,,,
2019-11-11,3.952777777777778,3.1222222222222222,4.754166666666666,5.8069444444444445,9.097916666666666,88.29652777777778,5.57992217730482,2.1861111111111113,1.4868055555555555,1.354861111111111,0.5777777777777778,214.28458632601885,215.93600936421876,20.572214085580782,2.5,991.6194444444445,1007.2402777777778,27.57638888888889,302.0444946512091,2.6944444444444446,330.8986613178758,0.1661002013864925,60.640625,-28.854166666666668,-3.2454187997788018,3.2064773191488745,-3.9722222222222223,2.7,2.7,0.837523207579893,1.2284728880996731,,,,,,,
2019-11-12,4.254166666666666,2.9034722222222222,5.677777777777778,6.429861111111111,8.840972222222222,89.09583333333333,5.763836451755141,2.670138888888889,1.4902777777777778,1.3590277777777777,0.5680555555555555,214.14294111701057,215.79186170942296,18.923720562793235,1.6,986.3180555555555,1001.8444444444444,21.82638888888889,287.53756233504583,2.986111111111111,330.00978455726806,0.1620654468033952,59.092592592592595,-42.47222222222222,-6.612132810025448,3.0304718871885594,-23.631944444444443,1.4,1.4,0.8364324685544445,1.2334133858873877,,,,,,,
2019-11-13,4.594444444444445,3.6430555555555557,5.261805555555556,6.010416666666667,8.627083333333333,87.94722222222222,5.8423517404980085,2.8291666666666666,1.5638888888888889,1.4354166666666666,0.5666666666666667,220.08673030075326,222.25940509233956,18.732140289547374,0.7,985.6270833333333,1001.1194444444445,26.930555555555557,307.42166001971293,2.9583333333333335,333.75499335304625,0.16126164574497548,57.90769230769231,-26.333333333333332,-2.047976087471859,3.8014872105814357,-2.3611111111111116,0.7,0.7,1.0070607087280132,1.1964853470587742,,,,,,,
2019-11-14,4.384027777777778,2.0013888888888887,5.052083333333333,5.961805555555555,8.460416666666667,83.86041666666667,5.420665423441218,1.838888888888889,1.0611111111111111,1.0777777777777777,0.28611111111111115,56.78425920060828,44.23769724068578,8.525857861434666,0.1,987.1618055555555,1002.6916666666667,23.79861111111111,281.8459149184901,1.9236111111111112,325.04035936293457,0.15986340085034237,66.16666666666667,-43.19444444444444,-7.72310475208673,1.9643398262801857,-21.319444444444443,0.1,0.1,-0.8877402524842926,-0.5812693302098274,,,,,,,
2019-11-15,2.988888888888889,1.7493055555555557,4.479166666666667,5.422222222222222,8.228472222222223,90.60555555555555,5.380233062449943,1.6305555555555555,1.2833333333333334,1.3229166666666667,0.26180555555555557,87.40174542446073,75.1350765958336,6.548027893683508,0.0,986.3152777777777,1001.9097222222222,25.083333333333332,286.68265520895415,1.1388888888888888,323.8770996533986,0.1554125445123207,71.09433962264151,-37.19444444444444,-6.603071386802792,1.735605788481096,-13.25,0.0,0.0,-1.2820140040890264,-0.058176780282740426,,,,,,,
2019-11-16,3.597916666666667,1.973611111111111,4.9,5.625694444444445,8.027777777777779,86.94583333333334,5.306304207339105,1.4847222222222223,0.8597222222222222,0.8173611111111111,0.22847222222222222,218.23495257111122,223.38424868544269,6.80641550507592,0.0,992.8993055555555,1008.5645833333333,48.02777777777778,281.7006878825458,6.284722222222222,325.13124343810136,0.18433403874994383,117.53703703703704,-43.43055555555556,-7.767650597926511,1.9652639741812874,-1.6875000000000027,0.0,0.0,0.5320714936123238,0.6752941766873656,,,,,,,
2019-11-17,1.7847222222222223,0.23680555555555557,3.720833333333333,4.826388888888889,7.840277777777778,95.36041666666667,5.236110812607821,1.182638888888889,1.2256944444444444,1.2083333333333333,0.25277777777777777,38.18840301406398,29.492915575103698,7.390709115777794,14.0,995.0138888888889,1010.8229166666666,14.256944444444445,293.3638092820223,-1.5694444444444444,319.0721426153557,0.1340131223103554,51.19607843137255,-25.708333333333332,-5.234293101908522,0.688451055809693,-9.881944444444445,15.4,15.3,-0.7577847578654068,-0.9633738276955848,,,,,,,
2019-11-18,4.3125,4.173611111111111,4.848611111111111,5.322916666666667,7.520833333333333,98.12152777777777,6.3716225201825,4.106249999999999,1.4256944444444446,1.4256944444444446,0.34097222222222223,270.3275753164371,271.394184922089,13.344047292302317,32.6,990.9729166666667,1006.5659722222222,1.75,336.9010425682352,-1.4583333333333333,336.99826479045737,0.03925158900093428,11.326923076923077,-0.09722222222222222,4.4860160226658845,4.505423936475344,3.111111111111111,31.8,31.8,1.425671143562889,-0.008151032562661663,,,,,,,
